dt,Interval_Sum,GreenInterval_Sum,KWh_total,RedInterval_Sum
2023-05-24 07:00:00,0.11749999999983629,117.49999999983629,7009.536708333334,0.0
2023-05-24 08:00:00,0.10937500000022737,109.37500000022737,7009.967947916667,0.0
2023-05-24 09:00:00,0.0906249999998181,90.6249999998181,7010.399822916666,0.0
2023-05-24 10:00:00,0.11562500000013642,115.62500000013642,7010.858958333333,0.0
2023-05-24 11:00:00,0.12000000000011823,120.00000000011823,7011.364562500001,0.0
2023-05-24 12:00:00,0.1409374999998363,140.9374999998363,7011.8307395833335,0.0
2023-05-24 13:00:00,0.12156249999998181,121.56249999998181,7012.288541666666,0.0
2023-05-24 14:00:00,0.10843750000003638,108.43750000003638,7012.773229166666,0.0
2023-05-24 15:00:00,0.10593749999998181,105.93749999998181,7013.2803125,0.0
2023-05-24 16:00:00,0.12125000000014552,121.25000000014552,7013.745052083333,0.0
2023-05-24 17:00:00,0.1314062499998272,131.4062499998272,7014.194010416667,0.0
2023-05-24 18:00:00,0.116249999999809,116.249999999809,7014.647187499999,0.0
2023-05-24 19:00:00,0.10343749999992724,103.43749999992724,7015.100208333333,0.0
2023-05-24 20:00:00,0.11968750000028194,119.68750000028194,7015.601822916667,0.0
2023-05-24 21:00:00,0.2509374999999636,250.93749999996362,7016.335572916666,0.0
2023-05-24 22:00:00,0.14859374999991815,148.59374999991815,7017.1425,0.0
2023-05-24 23:00:00,0.10546875,105.46875,7017.57703125,0.0
2023-05-25 00:00:00,0.08249999999998181,82.49999999998181,7017.99609375,0.0
2023-05-25 01:00:00,0.09031249999998181,90.31249999998181,7018.412395833334,0.0
2023-05-25 02:00:00,0.12000000000034561,120.00000000034561,7018.795,0.0
2023-05-25 03:00:00,0.10656249999965439,106.56249999965439,7019.171822916667,0.0
2023-05-25 04:00:00,0.11625000000003638,116.25000000003638,7019.6121875,0.0
2023-05-25 05:00:00,0.1293749999999818,129.3749999999818,7020.194687499999,0.0
